"session","timestamp","shape","command"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-18T13:41:18.063Z","piped","grep -n ""OICM_VAULT\|vault"" tests/app/config/test_application_config.py | head -40"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-18T13:41:21.685Z","redirected","grep -rn ""OICM_VAULT"" tests_it/ tests/ 2>/dev/null | grep -v ""test_application_config.py"" | head"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-18T13:41:27.327Z","redirected","grep -rn ""VaultService\|VaultClient\|vault_service\|vault_client"" tests/common/ 2>/dev/null | head -30"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-18T13:41:41.142Z","piped","grep -n ""mlops-mongodb\|mlops-obs\|mlops-data-setup\|mlops-kwok\|docker-compose.mt.yml\|docker-compose-mt.yml"" .gitlab-ci.yml | head -40"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-18T13:42:00.301Z","redirected","grep -n ""container_name\|mlops-mongodb\|mlops-obs\|mlops-kwok\|kubelet"" docker/mlops/all/docker-compose.yml integration-tests-common/docker/docker-it.yml 2>/dev/null | head -30"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-18T13:42:25.209Z","piped","grep -n ""8080\|ports:"" docker/mlops/all/docker-compose-mt.yml"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-18T13:42:47.165Z","redirected","grep -rn ""vault\|Vault\|VAULT"" common/framework/initializer/factory.py 2>/dev/null | head -20"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-18T13:42:54.706Z","piped","grep -n ""vault\|VaultService"" application.py tasks.py | head -30"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-18T13:43:06.231Z","redirected","find . -maxdepth 5 -name ""*-flags.json"" -o -name ""flags.json"" 2>/dev/null | head; echo ""---""; cat config/flagd/ci-testing-flags.json 2>/dev/null | head -60"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-18T13:43:11.890Z","redirected","grep -n ""vault"" config/flagd/*.json app/clients/flagd/config/*.json 2>/dev/null"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-18T13:43:43.305Z","redirected","find . -maxdepth 4 -path ""*oicm-migrations*"" -name ""values.yaml"" 2>/dev/null; echo ""---""; find . -maxdepth 4 -name ""oicm-migrations.yaml"" 2>/dev/null"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-18T13:43:47.652Z","redirected","grep -rn ""OICM_VAULT\|oicm-migrations"" oicharts/ 2>/dev/null | head -10"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-18T13:43:51.386Z","redirected","ls oicharts/ 2>/dev/null; find . -maxdepth 3 -name ""oicharts"" -type d 2>/dev/null"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:23:21.933Z","piped","grep -n ""docker-compose.mt.yml\|docker-compose-mt.yml"" .gitlab-ci.yml"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:26:28.422Z","redirected","grep -n ""is_vault_encryption_enabled\|VaultConfigState\|VaultState"" tests/common/framework/initializer/test_*invariant.py tests/common/framework/initializer/test_vault_configuration_check_service.py 2>/dev/null | head -40"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:26:36.398Z","redirected","grep -rn ""is_vault_encryption_enabled"" tests/ 2>/dev/null | wc -l; grep -rln ""is_vault_encryption_enabled"" tests/ 2>/dev/null"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:26:42.550Z","redirected","grep -rn ""container_name:"" docker/mlops/all/docker-compose.yml integration-tests-common/docker/docker-it.yml 2>/dev/null | grep -E ""flask|consumer|celery|sse|workload"""
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:26:45.491Z","piped","grep -n ""container_name:\|build:"" integration-tests-common/docker/docker-it.yml | head -20"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:36:51.425Z","bare","ls docker/mlops/all/docker-compose*.yml; echo ""---""; wc -l docker/mlops/all/docker-compose.yml docker/mlops/all/docker-compose-local-cluster.yml docker/mlops/all/docker-compose.dev.yml docker/mlops/all/docker-compose-debug.yml docker/mlops/all/docker-compose-local-cluster.pycharm.yml docker/mlops/all/docker-compose.pycharm.yml docker/mlops/all/docker-compose.dev.build.yml"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:37:47.885Z","redirected","grep -n ""vault\|VAULT\|FROM"" docker/mlops/all/migration-tests/setup/Dockerfile docker/mlops/all/migration-tests/setup/requirements.txt 2>/dev/null"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:43:25.726Z","redirected","ls /Users/kabrosimov/Work/oi-platform-installer/base 2>/dev/null | head -20"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:43:29.182Z","redirected","grep -rln ""oicm-be\|oicm-mlops\|mlops-be"" /Users/kabrosimov/Work/oi-platform-installer/base/templates /Users/kabrosimov/Work/oi-platform-installer/base/environments 2>/dev/null | head -10"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:43:33.243Z","redirected","grep -n ""serviceAccount\|service_account\|sa:"" /Users/kabrosimov/Work/oi-platform-installer/base/templates/apps/oicm/values/oicm.j2 2>/dev/null | head -20"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:43:38.627Z","redirected","grep -B2 -A4 ""serviceAccount:"" /Users/kabrosimov/Work/oi-platform-installer/base/templates/apps/oicm/values/oicm.j2 2>/dev/null | head -60"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:43:42.543Z","redirected","grep -n ""vault\|Vault\|VAULT"" /Users/kabrosimov/Work/oi-platform-installer/base/templates/apps/oicm/values/oicm.j2 2>/dev/null | head -30"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:43:52.146Z","redirected","grep -n ""vault-init\|create_role\|bound_service_account"" /Users/kabrosimov/Work/oi-platform-installer/base/templates/apps/oicm/values/vault-init.sh.j2 2>/dev/null | head -20"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:43:55.928Z","redirected","find /Users/kabrosimov/Work/oi-platform-installer/base -name ""vault-init*"" 2>/dev/null | head; echo ""---""; find /Users/kabrosimov/Work/oi-platform-installer/base -path ""*oicm-vault*"" -type f 2>/dev/null | head -20"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:44:01.635Z","redirected","grep -n ""bound_service_account\|service_account\|policies\|create_role\|create role\|name="" /Users/kabrosimov/Work/oi-platform-installer/base/templates/apps/oicm/helmfiles/vault-init.sh.j2 2>/dev/null | head -40"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:44:35.148Z","redirected","grep -l ""requests"" docker/mlops/all/migration-tests/setup/*.py 2>/dev/null"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T06:45:07.096Z","piped","grep -n ""probe_state\|kubernetes_login\|auth\.kubernetes\|def login"" app/shared/clients/vault/VaultClient.py | head -20"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T07:00:24.520Z","chained","cat .claude/workflow.json 2>/dev/null || echo ""no workflow.json"""
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T07:01:14.654Z","chained","mkdir -p docker/mlops/all/vault-setup && ls docker/mlops/all/vault-setup/"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T07:01:20.992Z","chained","git mv docker/mlops/all/migration-tests/setup/init_vault.py docker/mlops/all/vault-setup/init_vault.py && git mv docker/mlops/all/migration-tests/setup/mock_tokenreview.py docker/mlops/all/vault-setup/mock_tokenreview.py && git status --short"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T07:01:24.404Z","bare","git mv docker/mlops/all/migration-tests/setup/init_vault.py docker/mlops/all/vault-setup/init_vault.py"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T07:03:42.972Z","chained","git mv docker/mlops/all/migration-tests/setup/init_vault.py docker/mlops/all/vault-setup/init_vault.py && git mv docker/mlops/all/migration-tests/setup/mock_tokenreview.py docker/mlops/all/vault-setup/mock_tokenreview.py"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T07:03:45.677Z","bare","git mv docker/mlops/all/migration-tests/setup/init_vault.py docker/mlops/all/vault-setup/init_vault.py"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T07:03:52.801Z","chained","mv docker/mlops/all/migration-tests/setup/init_vault.py docker/mlops/all/vault-setup/init_vault.py && mv docker/mlops/all/migration-tests/setup/mock_tokenreview.py docker/mlops/all/vault-setup/mock_tokenreview.py && ls docker/mlops/all/vault-setup/"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T07:05:11.858Z","bare","python3 -c ""import ast; ast.parse(open('docker/mlops/all/vault-setup/init_vault.py').read()); print('parse ok')"""
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T07:06:18.173Z","env-prefix","MLOPS_BE_ROOT_DIR=$(pwd) BASE_VERSION=1.7.1 MINIO_BUCKET_PREFIX=oicm-ocp1-tiger docker compose -f docker/mlops/all/docker-compose-mt.yml config -q 2>&1 | head -30"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T07:08:02.562Z","env-prefix","MLOPS_BE_ROOT_DIR=$(pwd) docker compose -f docker/mlops/all/docker-compose.yml config -q 2>&1 | head -30"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T07:08:11.456Z","env-prefix","MLOPS_BE_ROOT_DIR=$(pwd) docker compose -f docker/mlops/all/docker-compose.yml config 2>/dev/null | grep -A 30 ""mlops-vault-bootstrap:"" | head -40"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T07:08:20.950Z","env-prefix","MLOPS_BE_ROOT_DIR=$(pwd) docker compose -f docker/mlops/all/docker-compose.yml config 2>/dev/null | grep -B1 -A 5 ""OICM_VAULT"" | head -40"
"mlops-be-OICM-7329-add-vault-to-migrations","2026-06-19T07:08:48.530Z","bare","git status --short"
